
code	|	taxid	|	taxname	|	lineage
1	|	1124481	|	Vibrio cholerae O1 str. 2011EL-1089	|	1124481 127906 666 662 641 135623 1236 1224 2 131567 
1	|	1124482	|	Vibrio cholerae O1 str. 2011EL-1133	|	1124482 127906 666 662 641 135623 1236 1224 2 131567 
1	|	1124483	|	Vibrio cholerae O1 str. 2011EL-1137	|	1124483 127906 666 662 641 135623 1236 1224 2 131567 
1	|	1124484	|	Vibrio cholerae O1 str. 2010EL-2010N	|	1124484 127906 666 662 641 135623 1236 1224 2 131567 
1	|	1124485	|	Vibrio cholerae O1 str. 2011V-1021	|	1124485 127906 666 662 641 135623 1236 1224 2 131567 
1	|	1124486	|	Vibrio cholerae O1 str. 2010EL-2010H	|	1124486 127906 666 662 641 135623 1236 1224 2 131567 
1	|	1124487	|	Vibrio cholerae O1 str. 3554-08	|	1124487 127906 666 662 641 135623 1236 1224 2 131567 
1	|	1124780	|	Nafulsella turpanensis ZLM-10	|	1124780 1265690 1265689 200667 768507 768503 976 68336 1783270 2 131567 
1	|	1124906	|	Salmonella enterica subsp. enterica serovar Agona str. 266757-1	|	1124906 58095 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124907	|	Salmonella enterica subsp. enterica serovar Agona str. 432613	|	1124907 58095 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124908	|	Salmonella enterica subsp. enterica serovar Agona str. 467481	|	1124908 58095 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124909	|	Salmonella enterica subsp. enterica serovar Agona str. 557928	|	1124909 58095 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124910	|	Salmonella enterica subsp. enterica serovar Agona str. 620239	|	1124910 58095 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124911	|	Salmonella enterica subsp. enterica serovar Agona str. 409753-6	|	1124911 58095 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124919	|	Salmonella enterica subsp. enterica serovar Agona str. 632182-2	|	1124919 58095 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124921	|	Salmonella enterica subsp. enterica serovar Agona str. 419639 2-1	|	1124921 58095 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124923	|	Salmonella enterica subsp. enterica serovar Agona str. 648586-1	|	1124923 58095 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124924	|	Salmonella enterica subsp. enterica serovar Anatum str. USDA 100	|	1124924 58712 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124925	|	Salmonella enterica subsp. enterica serovar Bareilly str. ATCC 9115	|	1124925 58096 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124926	|	Salmonella enterica subsp. enterica serovar Berta str. ATCC 8392	|	1124926 28142 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124929	|	Salmonella enterica subsp. enterica serovar Derby str. 626	|	1124929 28144 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124933	|	Salmonella enterica subsp. enterica serovar Hadar str. ATCC 51956	|	1124933 149385 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124934	|	Salmonella enterica subsp. enterica serovar Heidelberg str. 82-2052	|	1124934 611 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124935	|	Salmonella enterica subsp. enterica serovar Heidelberg str. 24390	|	1124935 611 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124936	|	Salmonella enterica subsp. enterica serovar Heidelberg str. 41578	|	1124936 611 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124937	|	Salmonella enterica subsp. enterica serovar Heidelberg str. 41579	|	1124937 611 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124941	|	Salmonella enterica subsp. enterica serovar Heidelberg str. 41563	|	1124941 611 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124942	|	Salmonella enterica subsp. enterica serovar Heidelberg str. 41566	|	1124942 611 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124950	|	Salmonella enterica subsp. enterica serovar Kentucky str. 13562	|	1124950 192955 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124951	|	Salmonella enterica subsp. enterica serovar Kentucky str. 29166	|	1124951 192955 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124952	|	Salmonella enterica subsp. enterica serovar Kentucky str. 22694	|	1124952 192955 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124953	|	Salmonella enterica subsp. enterica serovar Kentucky str. N312	|	1124953 192955 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124954	|	Salmonella enterica subsp. enterica serovar Kentucky str. 20793	|	1124954 192955 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124955	|	Salmonella enterica subsp. enterica serovar Miami str. 1923	|	1124955 286780 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124958	|	Salmonella enterica subsp. enterica serovar Muenster str. 0315	|	1124958 82689 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124959	|	Salmonella enterica subsp. enterica serovar Muenster str. 420	|	1124959 82689 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124962	|	Salmonella enterica subsp. enterica serovar Poona str. ATCC BAA-1673	|	1124962 436295 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124963	|	Salmonella enterica subsp. enterica serovar Muenster str. 660	|	1124963 82689 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124964	|	Salmonella enterica subsp. enterica serovar Saintpaul str. 9712	|	1124964 90105 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124966	|	Salmonella enterica subsp. enterica serovar Senftenberg str. 604314	|	1124966 28150 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124967	|	Salmonella enterica subsp. enterica serovar Soerenga str. 695	|	1124967 1124904 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124968	|	Salmonella enterica subsp. enterica serovar Stanley str. ATCC 7308	|	1124968 192953 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124971	|	Salmonella enterica subsp. enterica serovar Typhimurium str. 34502	|	1124971 90371 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124972	|	Salmonella enterica subsp. enterica serovar Typhimurium str. 35423	|	1124972 90371 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124973	|	Salmonella enterica subsp. enterica serovar Typhimurium str. 36618	|	1124973 90371 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124980	|	Salmonella enterica subsp. enterica serovar Give str. 564	|	1124980 46626 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1124983	|	Pseudomonas protegens CHA0	|	1124983 380021 136843 286 135621 72274 1236 1224 2 131567 
1	|	1124984	|	Escherichia coli C1214_90	|	1124984 562 561 543 91347 1236 1224 2 131567 
1	|	1124985	|	Escherichia coli C1244_91	|	1124985 562 561 543 91347 1236 1224 2 131567 
1	|	1124986	|	Escherichia coli C12_92	|	1124986 562 561 543 91347 1236 1224 2 131567 
1	|	1124987	|	Escherichia coli C154_11	|	1124987 562 561 543 91347 1236 1224 2 131567 
1	|	1124988	|	Escherichia coli C155_11	|	1124988 562 561 543 91347 1236 1224 2 131567 
1	|	1124989	|	Escherichia coli C157_11	|	1124989 562 561 543 91347 1236 1224 2 131567 
1	|	1124991	|	Morganella morganii subsp. morganii KT	|	1124991 180434 582 581 1903414 91347 1236 1224 2 131567 
1	|	1125630	|	Klebsiella pneumoniae subsp. pneumoniae HS11286	|	1125630 72407 573 570 543 91347 1236 1224 2 131567 
1	|	1125634	|	Escherichia coli 174750	|	1125634 562 561 543 91347 1236 1224 2 131567 
1	|	1125635	|	Escherichia coli 2733950	|	1125635 562 561 543 91347 1236 1224 2 131567 
1	|	1125636	|	Escherichia coli 2854350	|	1125636 562 561 543 91347 1236 1224 2 131567 
1	|	1125637	|	Escherichia coli BCE006_MS-23	|	1125637 562 561 543 91347 1236 1224 2 131567 
1	|	1125638	|	Escherichia coli MP020980.1	|	1125638 562 561 543 91347 1236 1224 2 131567 
1	|	1125639	|	Escherichia coli P0298942.3	|	1125639 562 561 543 91347 1236 1224 2 131567 
1	|	1125640	|	Escherichia coli P0298942.4	|	1125640 562 561 543 91347 1236 1224 2 131567 
1	|	1125641	|	Escherichia coli P0301867.2	|	1125641 562 561 543 91347 1236 1224 2 131567 
1	|	1125642	|	Escherichia coli P0301867.13	|	1125642 562 561 543 91347 1236 1224 2 131567 
1	|	1125643	|	Escherichia coli P0302293.7	|	1125643 562 561 543 91347 1236 1224 2 131567 
1	|	1125644	|	Escherichia coli P0305260.1	|	1125644 562 561 543 91347 1236 1224 2 131567 
1	|	1125645	|	Escherichia coli P0305260.2	|	1125645 562 561 543 91347 1236 1224 2 131567 
1	|	1125646	|	Escherichia coli p0305293.14	|	1125646 562 561 543 91347 1236 1224 2 131567 
1	|	1125647	|	Escherichia coli P0301904.3	|	1125647 562 561 543 91347 1236 1224 2 131567 
1	|	1125648	|	Escherichia coli P0299483.1	|	1125648 562 561 543 91347 1236 1224 2 131567 
1	|	1125649	|	Escherichia coli P0299483.2	|	1125649 562 561 543 91347 1236 1224 2 131567 
1	|	1125650	|	Escherichia coli P0299483.3	|	1125650 562 561 543 91347 1236 1224 2 131567 
1	|	1125651	|	Escherichia coli P0304799.3	|	1125651 562 561 543 91347 1236 1224 2 131567 
1	|	1125652	|	Escherichia coli 179100	|	1125652 562 561 543 91347 1236 1224 2 131567 
1	|	1125697	|	Pseudomonas aeruginosa str. Stone 130	|	1125697 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1125698	|	Pseudomonas sp. P179	|	1125698 286 135621 72274 1236 1224 2 131567 
1	|	1125712	|	Olsenella profusa F0195	|	1125712 138595 133925 1643824 84999 84998 201174 1783272 2 131567 
1	|	1125717	|	Actinomyces georgiae F0490	|	1125717 52768 1654 2049 2037 1760 201174 1783272 2 131567 
1	|	1125725	|	Treponema socranskii subsp. socranskii VPI DR56BR1116 = ATCC 35536	|	1125725 69715 53419 157 137 136 203692 203691 2 131567 
1	|	1125976	|	Clostridioides difficile CD37	|	1125976 1496 1870884 186804 186802 186801 1239 1783272 2 131567 
1	|	1125977	|	Pseudomonas sp. PAMC 25886	|	1125977 286 135621 72274 1236 1224 2 131567 
1	|	1125979	|	Rhizobium sp. PDO1-076	|	1125979 379 227290 82115 356 28211 1224 2 131567 
1	|	1125980	|	Vibrio harveyi CAIM 1792	|	1125980 669 717610 662 641 135623 1236 1224 2 131567 
1	|	1126888	|	Escherichia coli C2139_99	|	1126888 562 561 543 91347 1236 1224 2 131567 
1	|	1126889	|	Escherichia coli C238_91	|	1126889 562 561 543 91347 1236 1224 2 131567 
1	|	1126891	|	Escherichia coli C262_10	|	1126891 562 561 543 91347 1236 1224 2 131567 
1	|	1126892	|	Escherichia coli C283_09	|	1126892 562 561 543 91347 1236 1224 2 131567 
1	|	1126896	|	Escherichia coli C343_08	|	1126896 562 561 543 91347 1236 1224 2 131567 
1	|	1126897	|	Escherichia coli C347_93	|	1126897 562 561 543 91347 1236 1224 2 131567 
1	|	1126898	|	Escherichia coli C353_09	|	1126898 562 561 543 91347 1236 1224 2 131567 
1	|	1126899	|	Escherichia coli C354_03B	|	1126899 562 561 543 91347 1236 1224 2 131567 
1	|	1126900	|	Escherichia coli C40_11	|	1126900 562 561 543 91347 1236 1224 2 131567 
1	|	1126901	|	Escherichia coli C418_89	|	1126901 562 561 543 91347 1236 1224 2 131567 
1	|	1126903	|	Escherichia coli C488_07	|	1126903 562 561 543 91347 1236 1224 2 131567 
1	|	1126904	|	Escherichia coli C496_10	|	1126904 562 561 543 91347 1236 1224 2 131567 
1	|	1126905	|	Escherichia coli C497_10	|	1126905 562 561 543 91347 1236 1224 2 131567 
1	|	1126906	|	Escherichia coli C527_94	|	1126906 562 561 543 91347 1236 1224 2 131567 
1	|	1126907	|	Escherichia coli C581_05	|	1126907 562 561 543 91347 1236 1224 2 131567 
1	|	1126909	|	Escherichia coli C586_05	|	1126909 562 561 543 91347 1236 1224 2 131567 
1	|	1126911	|	Escherichia coli C639_08	|	1126911 562 561 543 91347 1236 1224 2 131567 
1	|	1126912	|	Escherichia coli C652_10	|	1126912 562 561 543 91347 1236 1224 2 131567 
1	|	1126913	|	Escherichia coli C654_09	|	1126913 562 561 543 91347 1236 1224 2 131567 
1	|	1126915	|	Escherichia coli C717_10	|	1126915 562 561 543 91347 1236 1224 2 131567 
1	|	1126917	|	Escherichia coli C732_98	|	1126917 562 561 543 91347 1236 1224 2 131567 
1	|	1126918	|	Escherichia coli C743_03	|	1126918 562 561 543 91347 1236 1224 2 131567 
1	|	1126919	|	Escherichia coli C751_03	|	1126919 562 561 543 91347 1236 1224 2 131567 
1	|	1126921	|	Escherichia coli C78_09C	|	1126921 562 561 543 91347 1236 1224 2 131567 
1	|	1126923	|	Escherichia coli C792_92	|	1126923 562 561 543 91347 1236 1224 2 131567 
1	|	1126925	|	Escherichia coli C799_92	|	1126925 562 561 543 91347 1236 1224 2 131567 
1	|	1126926	|	Escherichia coli C80_08	|	1126926 562 561 543 91347 1236 1224 2 131567 
1	|	1126927	|	Escherichia coli C807_09	|	1126927 562 561 543 91347 1236 1224 2 131567 
1	|	1126928	|	Escherichia coli C82_11	|	1126928 562 561 543 91347 1236 1224 2 131567 
1	|	1126929	|	Escherichia coli C824_10	|	1126929 562 561 543 91347 1236 1224 2 131567 
1	|	1126931	|	Escherichia coli C842_97	|	1126931 562 561 543 91347 1236 1224 2 131567 
1	|	1126933	|	Escherichia coli C87_11	|	1126933 562 561 543 91347 1236 1224 2 131567 
1	|	1126934	|	Escherichia coli C887_10	|	1126934 562 561 543 91347 1236 1224 2 131567 
1	|	1126935	|	Escherichia coli C900_01	|	1126935 562 561 543 91347 1236 1224 2 131567 
1	|	1126936	|	Escherichia coli C93_11	|	1126936 562 561 543 91347 1236 1224 2 131567 
1	|	1127123	|	Escherichia coli C161_11	|	1127123 562 561 543 91347 1236 1224 2 131567 
1	|	1127124	|	Escherichia coli C170_11	|	1127124 562 561 543 91347 1236 1224 2 131567 
1	|	1127125	|	Escherichia coli 8624	|	1127125 562 561 543 91347 1236 1224 2 131567 
1	|	1127131	|	Weissella confusa LBAE C39-2	|	1127131 1583 46255 81850 186826 91061 1239 1783272 2 131567 
1	|	1127353	|	Salmonella enterica subsp. enterica serovar Newport str. #11-4	|	1127353 108619 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1127354	|	Salmonella enterica subsp. enterica serovar Newport str. #11-3	|	1127354 108619 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1127355	|	Salmonella enterica subsp. enterica serovar Newport str. #11-2	|	1127355 108619 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1127356	|	Escherichia coli 4_1_47FAA	|	1127356 562 561 543 91347 1236 1224 2 131567 
1	|	1127483	|	Cupriavidus basilensis OR16	|	1127483 68895 106589 119060 80840 28216 1224 2 131567 
1	|	1127673	|	Aliiglaciecola lipolytica E3	|	1127673 477689 1406885 72275 135622 1236 1224 2 131567 
1	|	1127692	|	Capnocytophaga sp. oral taxon 332 str. F0381	|	1127692 712213 1016 49546 200644 117743 976 68336 1783270 2 131567 
1	|	1127694	|	Neisseria sp. oral taxon 020 str. F0370	|	1127694 712401 482 481 206351 28216 1224 2 131567 
1	|	1127695	|	Selenomonas sp. oral taxon 138 str. F0429	|	1127695 712532 970 1843491 909929 909932 1239 1783272 2 131567 
1	|	1128111	|	Veillonella atypica KON	|	1128111 39777 29465 31977 1843489 909932 1239 1783272 2 131567 
1	|	1128946	|	Klebsiella pneumoniae subsp. pneumoniae KPNIH12	|	1128946 72407 573 570 543 91347 1236 1224 2 131567 
1	|	1128948	|	Klebsiella pneumoniae subsp. pneumoniae KPNIH14	|	1128948 72407 573 570 543 91347 1236 1224 2 131567 
1	|	1128950	|	Klebsiella pneumoniae subsp. pneumoniae KPNIH16	|	1128950 72407 573 570 543 91347 1236 1224 2 131567 
1	|	1128951	|	Klebsiella pneumoniae subsp. pneumoniae KPNIH17	|	1128951 72407 573 570 543 91347 1236 1224 2 131567 
1	|	1128952	|	Klebsiella pneumoniae subsp. pneumoniae KPNIH18	|	1128952 72407 573 570 543 91347 1236 1224 2 131567 
1	|	1128953	|	Klebsiella pneumoniae subsp. pneumoniae KPNIH19	|	1128953 72407 573 570 543 91347 1236 1224 2 131567 
1	|	1128954	|	Klebsiella pneumoniae subsp. pneumoniae KPNIH20	|	1128954 72407 573 570 543 91347 1236 1224 2 131567 
1	|	1128959	|	Salmonella enterica subsp. enterica serovar Heidelberg str. 41573	|	1128959 611 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1128963	|	Salmonella enterica subsp. enterica serovar Heidelberg str. 41565	|	1128963 611 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1129368	|	Spiroplasma melliferum IPMB4A	|	1129368 2134 2132 2131 186328 31969 544448 1783272 2 131567 
1	|	1129374	|	Alishewanella jeotgali KCTC 22429	|	1129374 545533 111142 72275 135622 1236 1224 2 131567 
1	|	1129793	|	Paraglaciecola polaris LMG 21857	|	1129793 222814 1621534 72275 135622 1236 1224 2 131567 
1	|	1129895	|	Brevibacillus brevis FJAT-0809-GLX	|	1129895 1393 55080 186822 1385 91061 1239 1783272 2 131567 
1	|	1129896	|	Rhodococcus opacus M213	|	1129896 37919 1827 85025 85007 1760 201174 1783272 2 131567 
1	|	1129897	|	Nitrolancea hollandica Lb	|	1129897 1206749 1206748 85002 255728 85001 85000 189775 200795 1783272 2 131567 
1	|	1130798	|	Lactobacillus mucosae LM1	|	1130798 97478 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1131274	|	gamma proteobacterium SCGC AB-629-P17	|	1131274 33811 118884 1236 1224 2 131567 
1	|	1131283	|	zeta proteobacterium SCGC AB-133-C04	|	1131283 1131280 580370 1224 2 131567 
1	|	1131284	|	zeta proteobacterium SCGC AB-137-C09	|	1131284 1131280 580370 1224 2 131567 
1	|	1131285	|	zeta proteobacterium SCGC AB-137-I08	|	1131285 1131280 580370 1224 2 131567 
1	|	1131291	|	Gallionella sp. SCGC AAA018-N21	|	1131291 96 90627 32003 28216 1224 2 131567 
1	|	1131451	|	Xanthomonas fragariae LMG 25863	|	1131451 48664 338 32033 135614 1236 1224 2 131567 
1	|	1131628	|	Streptococcus pneumoniae GA58981	|	1131628 1313 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1131629	|	Streptococcus pneumoniae GA62681	|	1131629 1313 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1131630	|	Streptococcus pneumoniae GA62331	|	1131630 1313 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1131935	|	Paenibacillus dendritiformis C454	|	1131935 130049 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	1132507	|	Salmonella enterica subsp. enterica serovar Typhi str. P-stx-12	|	1132507 90370 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1133852	|	Escherichia coli O104:H4 str. 2011C-3493	|	1133852 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1133853	|	Escherichia coli O104:H4 str. 2009EL-2071	|	1133853 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1134413	|	Bacillus ligniniphilus	|	1134413 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1134445	|	Streptomyces somaliensis DSM 40738	|	1134445 78355 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	1134453	|	Escherichia coli OK1114	|	1134453 562 561 543 91347 1236 1224 2 131567 
1	|	1134455	|	Klebsiella oxytoca 11492-1	|	1134455 571 570 543 91347 1236 1224 2 131567 
1	|	1134456	|	Vibrio cholerae IEC224	|	1134456 127906 666 662 641 135623 1236 1224 2 131567 
1	|	1134475	|	Pseudomonas fragi A22	|	1134475 296 136842 286 135621 72274 1236 1224 2 131567 
1	|	1134782	|	Escherichia coli O104:H4 str. 2009EL-2050	|	1134782 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1134842	|	Staphylococcus aureus subsp. aureus CM05	|	1134842 46170 1280 1279 90964 1385 91061 1239 1783272 2 131567 
1	|	1136137	|	Escherichia coli C166_11	|	1136137 562 561 543 91347 1236 1224 2 131567 
1	|	1136157	|	Vibrio cyclitrophicus 1F53	|	1136157 47951 662 641 135623 1236 1224 2 131567 
1	|	1136158	|	Vibrio cyclitrophicus 1F97	|	1136158 47951 662 641 135623 1236 1224 2 131567 
1	|	1136160	|	Vibrio cyclitrophicus 1F175	|	1136160 47951 662 641 135623 1236 1224 2 131567 
1	|	1136161	|	Vibrio cyclitrophicus 1F273	|	1136161 47951 662 641 135623 1236 1224 2 131567 
1	|	1136162	|	Vibrio cyclitrophicus 1F289	|	1136162 47951 662 641 135623 1236 1224 2 131567 
1	|	1136163	|	Vibrio cyclitrophicus FF75	|	1136163 47951 662 641 135623 1236 1224 2 131567 
1	|	1136166	|	Vibrio cyclitrophicus ZF14	|	1136166 47951 662 641 135623 1236 1224 2 131567 
1	|	1136167	|	Vibrio cyclitrophicus ZF28	|	1136167 47951 662 641 135623 1236 1224 2 131567 
1	|	1136168	|	Vibrio cyclitrophicus ZF30	|	1136168 47951 662 641 135623 1236 1224 2 131567 
1	|	1136169	|	Vibrio cyclitrophicus ZF65	|	1136169 47951 662 641 135623 1236 1224 2 131567 
1	|	1136173	|	Vibrio cyclitrophicus ZF207	|	1136173 47951 662 641 135623 1236 1224 2 131567 
1	|	1136175	|	Vibrio cyclitrophicus ZF264	|	1136175 47951 662 641 135623 1236 1224 2 131567 
1	|	1136217	|	Escherichia coli O104:H4 str. ON2010	|	1136217 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1136218	|	Escherichia coli O104:H4 str. ON2011	|	1136218 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1137129	|	Staphylococcus aureus subsp. aureus 091751	|	1137129 46170 1280 1279 90964 1385 91061 1239 1783272 2 131567 
1	|	1137130	|	Staphylococcus aureus subsp. aureus 103564	|	1137130 46170 1280 1279 90964 1385 91061 1239 1783272 2 131567 
1	|	1137131	|	Staphylococcus aureus subsp. aureus 122051	|	1137131 46170 1280 1279 90964 1385 91061 1239 1783272 2 131567 
1	|	1137132	|	Staphylococcus aureus subsp. aureus 112808A	|	1137132 46170 1280 1279 90964 1385 91061 1239 1783272 2 131567 
1	|	1137133	|	Staphylococcus aureus subsp. aureus MRGR3	|	1137133 46170 1280 1279 90964 1385 91061 1239 1783272 2 131567 
