Vrus taxid	Virus name	Virus refseq 	pmid	Evidence	Based on
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204534	Clostridium phage phiMMP02 	NC_019421.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
262071	Clostridium phage phiC2 	NC_009231.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204534	Clostridium phage phiMMP02 	NC_019421.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204534	Clostridium phage phiMMP02 	NC_019421.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204534	Clostridium phage phiMMP02 	NC_019421.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204534	Clostridium phage phiMMP02 	NC_019421.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204534	Clostridium phage phiMMP02 	NC_019421.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204534	Clostridium phage phiMMP02 	NC_019421.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204534	Clostridium phage phiMMP02 	NC_019421.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204534	Clostridium phage phiMMP02 	NC_019421.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204534	Clostridium phage phiMMP02 	NC_019421.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204534	Clostridium phage phiMMP02 	NC_019421.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
262071	Clostridium phage phiC2 	NC_009231.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
1204535	Clostridium phage phiMMP04 	NC_019422.1	27533034	CRISPR	articles
262071	Clostridium phage phiC2 	NC_009231.1	27533034	CRISPR	articles
559189	Clostridium phage phiCD27 	NC_011398.1	27533034	CRISPR	articles
864178	Clostridium phage phiCD6356 	NC_015262.1	27533034	CRISPR	articles
1032362	Clostridium phage phiCD38-2	NC_015568.1	27533034	CRISPR	articles
320122	Clostridium phage phi CD119 	NC_007917.1	27533034	CRISPR	articles
12336	Clostridium phage c-st 	NC_007581.1	27533034	CRISPR	articles
1187894	Clostridium phage PhiS63 	NC_017978.1	27533034	CRISPR	articles
1187894	Clostridium phage PhiS63 	NC_017978.1	27533034	CRISPR	articles
1187894	Clostridium phage PhiS63 	NC_017978.1	27533034	CRISPR	articles
396359	Clostridium phage phiSM101	NC_008265		RefSeq	database
12336	Clostridium phage c-st 	NC_007581.1	27533034	CRISPR	articles
157239	Haemophilus phage HP2	NC_003315.1	27533034	tRNAs	articles
10690	Haemophilus phage HP1	NC_001697.1	27533034	tRNAs	articles
10730	Enterobacteria phage 933W	NC_000924.1	27533034	tRNAs	articles
180816	Stx2 converting phage I	NC_003525.1	27533034	tRNAs	articles
194949	Escherichia phage Stx2 II	NC_004914.2	27533034	tRNAs	articles
340054	Bacteriophage APSE-2	NC_011551.1	27533034	tRNAs	articles
1147137	Clostridium phage phi8074-B1	NC_019924		RefSeq	database
1567014	Clostridium phage phiCT9441A	NC_029022		RefSeq	database
765765	Colwellia phage 9A	NC_018088		RefSeq	database
1176422	Croceibacter phage P2559S	NC_018276		RefSeq	database
1327037	Croceibacter phage P2559Y	NC_023614		RefSeq	database
1684115	Cronobacter phage PBES 02	NC_028672		RefSeq	database
1410331	Cronobacter phage Dev2	NC_023558		RefSeq	database
1647385	Delftia phage IME-DE1	NC_028702		RefSeq	database
1563661	Delftia phage RG-2014	NC_027348		RefSeq	database
1091052	Dickeya virus Limestone	NC_019925.1	27533034	CRISPR	articles
1091052	Dickeya virus Limestone	NC_019925.1	27533034	CRISPR	articles
1091052	Dickeya virus Limestone	NC_019925.1	27533034	CRISPR	articles
1204528	Salmonella phage SKML-39 	NC_019910.1	27533034	CRISPR	articles
1477406	Dickeya phage RC-2014	NC_025452		RefSeq	database
637730	Shigella phage phiSboM-AG3 	NC_013693.1	27533034	CRISPR	articles
1477404	Dinoroseobacter phage DFL12phi1	NC_024367		RefSeq	database
1498169	Dinoroseobacter phage vBDshPR2C	KJ803031		RefSeq	database
1244856	Edwardsiella phage KF-1	NC_019420	23405297	Literature	database
1244857	Edwardsiella phage IW-1	AB757801	23405297	Literature	database
1264700	Edwardsiella phage MSW-3	NC_020082	23469359	Literature	database
1537091	Edwardsiella phage GF-2	NC_026611	26049743	Literature	database
484895	Pseudomonas phage LUZ24	NC_010325.1	27533034	tRNAs	articles
685892	Pseudomonas phage PaP1	NC_019913.1	27533034	tRNAs	articles
743813	Pseudomonas phage PAK P1	NC_015294.1	27533034	tRNAs	articles
757342	Pseudomonas phage JG004	NC_019450.1	27533034	tRNAs	articles
1177632	Salmonella phage SSU5	NC_018843.1	27533034	tRNAs	articles
906669	Escherichia phage HK639	NC_016158.1	27533034	tRNAs	articles
1177632	Salmonella phage SSU5	NC_018843.1	27533034	tRNAs	articles
1177632	Salmonella phage SSU5	NC_018843.1	27533034	tRNAs	articles
906669	Escherichia phage HK639	NC_016158.1	27533034	tRNAs	articles
1150990	Enterobacter phage Enc34	NC_019524		RefSeq	database
1177632	Salmonella phage SSU5	NC_018843.1	27533034	tRNAs	articles
1177632	Salmonella phage SSU5	NC_018843.1	27533034	tRNAs	articles
1177632	Salmonella phage SSU5	NC_018843.1	27533034	tRNAs	articles
906669	Escherichia phage HK639	NC_016158.1	27533034	tRNAs	articles
1177632	Salmonella phage SSU5	NC_018843.1	27533034	tRNAs	articles
906669	Escherichia phage HK639	NC_016158.1	27533034	tRNAs	articles
1177632	Salmonella phage SSU5	NC_018843.1	27533034	tRNAs	articles
906669	Escherichia phage HK639	NC_016158.1	27533034	tRNAs	articles
129861	Phage Gifsy-1	NC_010392.1	27533034	tRNAs	articles
906669	Escherichia phage HK639	NC_016158.1	27533034	tRNAs	articles
129861	Phage Gifsy-1	NC_010392.1	27533034	tRNAs	articles
129861	Phage Gifsy-1	NC_010392.1	27533034	tRNAs	articles
1864622	Enterobacter phage Arya	NC_031048		RefSeq	database
1864623	Enterobacter phage Tyrion	NC_031077		RefSeq	database
129861	Phage Gifsy-1	NC_010392.1	27533034	tRNAs	articles
10847	Escherichia phage phiX174	"AF176027, AF176028, AF176029, AF176030, AF176031, AF176032, AF176033, CP004084, FJ849058, GQ153915, HM753658, HM753659, HM753660, HM753661, HM753662, HM753663, HM753664, HM753665, HM753666, HM753667, HM753668, HM753669, HM753670, HM753671, HM753672, HM753673, HM753674, HM753675, HM753676, HM753677, HM753678, HM753679, HM753680, HM753681, HM753682, HM753683, HM753684, HM753685, HM753686, HM753687, HM753688, HM753689, HM753690, HM753691, HM753692, HM753693, HM753694, HM753695, HM753696, HM753697, HM753698, HM753699, HM753700, HM753701, HM753702, HM753703, HM753704, HM753705, HM753706, HM753707, HM753708, HM753709, HM753710, HM753711, HM753712, HM753713, HM753714, HM753715, HM753716, HM753717, HM753718, HM775306, HM775307, HM775308, HM775309, HM775310, HM775311, JF719726, JF719727, JF719728"		RefSeq	database
906669	Escherichia phage HK639	NC_016158.1	27533034	tRNAs	articles
906669	Escherichia phage HK639	NC_016158.1	27533034	tRNAs	articles
977801	Enterococcus phage EF62phi	NC_017732		RefSeq	database
906669	Escherichia phage HK639	NC_016158.1	27533034	tRNAs	articles
129861	Phage Gifsy-1	NC_010392.1	27533034	tRNAs	articles
1871692	Enterococcus phage SANTOR1	NC_031051		RefSeq	database
1177632	Salmonella phage SSU5	NC_018843.1	27533034	tRNAs	articles
1177632	Salmonella phage SSU5	NC_018843.1	27533034	tRNAs	articles
673832	Enterococcus phage phiFL1A	NC_013646.1	27533034	tRNAs	articles
673832	Enterococcus phage phiFL1A	NC_013646.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673832	Enterococcus phage phiFL1A	NC_013646.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673835	Enterococcus phage phiFL2A	NC_013643.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
673839	Enterococcus phage phiFL4A	NC_013644.1	27533034	tRNAs	articles
