Contigs id(VIRUS)	Sequence location	pmid	evidence
Gammaproteobacteria_gi_419932048_0_11185	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419933139_153_37134	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419936309	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425246061	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425247334	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425248397	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425248905	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425249603_93871_124232	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425250118	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425108229	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425111078	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425111095	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445021209_0_35194	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445022984	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445023175	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419940094	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419940347	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421812792	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421815912	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425114507	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425116069_12969_36377	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425119217	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425120834_12977_36385	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425124067	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425126981	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425126998	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425128831	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425130102	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425130908_233_29346	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425132016	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425132206_92393_105289	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425132313_0_22613	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425148649	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425150681_148_23817	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425151094	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429959403	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429959526	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429959693	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429958929	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429959035_0_28381	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429959217_90184_120868	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429959229	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429959293	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429959808	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429960114	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429960115	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417235513	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417239761	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417240967_23292_98589	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417241141	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417244487_277124_311426	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417247545_0_23912	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429960703	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429960728_4285_19210	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429960824_248_28814	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429960954_90189_121019	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429960955	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429960189	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429960240	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429961100	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417294551	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417294597	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417294841_43659_79455	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417295241	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417297420_145_17074	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417298571_307455_332336	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417298961	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417299202_323515_345694	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417299555	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417299571_141416_180853	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417299571_520434_545128	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553961529_23341_56210	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553961569	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553961573	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556539578	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556549020	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556549193	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556549214	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556549269_267_29291	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556549306	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556555077_73465_104061	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556555488	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556555498	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556555550_243845_258637	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556555636	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556555645	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556555660	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556555709	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556561969_39364_75273	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556562016	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556562060	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553962559	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553962601_181_38840	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553962644	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553962650	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553964401	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556562145_6885_21272	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556562188	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553988353	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553988735_17565_59820	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553996030_379433_428059	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553998107	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_553998884	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554000965	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_559163067	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_559163093	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556574498	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556579570	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556579585	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556579602	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556579624	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556579709_137519_159435	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556579735	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556579789	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556579887	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556579905_7627_22014	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556585642_239_23454	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556587541_179_38767	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556587564_7486_21873	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556587584	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556589824	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556589836	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556592382_261655_275716	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556592472_229100_268592	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556599774	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556599821	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556599824_1788_11898	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556599838	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556599865_0_19485	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556599867	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556599900	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556605173_14155_49312	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556607882	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556614388	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556614684	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556615679	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556622900	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556623687_42581_75884	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556654498_178_36658	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556661261	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556668092_7380_21767	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556673882	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556676698	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556685114_30834_73089	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556689304_42063_84317	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556694774_5523_20209	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556694786	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556694790	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556694815	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556694849	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556694852	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556694939_68_23548	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556694943_136_20291	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556695057_130536_171634	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556695067	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556695084_0_44701	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556925371_49530_91785	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556925377_0_30853	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556926068	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554094318_22697_32886	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554133057	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554223748	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554233303	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554246781_0_33879	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554496810	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554496818_24732_80798	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_554496898_27242_73632	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556926793	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556926873_4585_16451	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556926880	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556926888	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_556926918_11865_44628	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424106958	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424108058	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424108950_14735_36526	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424109299	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424110808	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429963695	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429966630	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429966631	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429966794	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429966818	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429966867	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429967042	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417179411_0_28175	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417179842	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417179872	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417180873	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417182392_319909_351271	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417182966	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429967222	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429967480	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445049494	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445050172_7799_30730	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445051585	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429967582_4500_19215	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429967698_0_28681	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429967848_58158_88988	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429967854	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429967959	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429968880	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429968881	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429968896	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429968031	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_546183750	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_546183763	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_546183767	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_546183771	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_546183811	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_546183828	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_546183840	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_546183851_0_71767	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544943705_0_71741	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544943720	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544943727	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544943733	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544943743	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544943747	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544943757	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544943810	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544943828	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544943872	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430024711	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430024111_1334_11670	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430024113	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430024195	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430024572	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429969300	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429969437	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429969649	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429969650	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429968983	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429969186_97079_127803	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429969189	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417154139_975617_1021136	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417156405_1438985_1469935	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430008684_888_19389	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430008823	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429969763_0_19843	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430006946	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430007049	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430008585	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430008624_98866_128870	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417220728_2911224_2954819	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417223690_1656344_1693861	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417223690_1806063_1848072	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430025680	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430025731	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430025750	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429058902	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429061905	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429061937	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429903268	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429903684	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_429903685	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417120396_161258_191126	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417124260_517_35180	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417125096	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417126178_106036_131708	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417128128	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417128383	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417142058_31770_64418	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452336975	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430025069	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430025182	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430025192_0_22650	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_430025215	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445055156	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445057428	26200428.fasta	26200428	VirSorter
