Host taxid	Host name	pmid	evidence
868189	Escherichia coli DEC11D	26200428	VirSorter
868189	Escherichia coli DEC11D	26200428	VirSorter
868189	Escherichia coli DEC11D	26200428	VirSorter
868189	Escherichia coli DEC11D	26200428	VirSorter
868189	Escherichia coli DEC11D	26200428	VirSorter
868189	Escherichia coli DEC11D	26200428	VirSorter
868189	Escherichia coli DEC11D	26200428	VirSorter
868189	Escherichia coli DEC11D	26200428	VirSorter
868189	Escherichia coli DEC11D	26200428	VirSorter
868189	Escherichia coli DEC11D	26200428	VirSorter
868190	Escherichia coli DEC11E	26200428	VirSorter
868190	Escherichia coli DEC11E	26200428	VirSorter
868190	Escherichia coli DEC11E	26200428	VirSorter
868190	Escherichia coli DEC11E	26200428	VirSorter
868190	Escherichia coli DEC11E	26200428	VirSorter
868190	Escherichia coli DEC11E	26200428	VirSorter
868190	Escherichia coli DEC11E	26200428	VirSorter
868190	Escherichia coli DEC11E	26200428	VirSorter
868191	Escherichia coli DEC12A	26200428	VirSorter
868191	Escherichia coli DEC12A	26200428	VirSorter
868191	Escherichia coli DEC12A	26200428	VirSorter
868191	Escherichia coli DEC12A	26200428	VirSorter
868191	Escherichia coli DEC12A	26200428	VirSorter
868191	Escherichia coli DEC12A	26200428	VirSorter
868191	Escherichia coli DEC12A	26200428	VirSorter
868191	Escherichia coli DEC12A	26200428	VirSorter
868191	Escherichia coli DEC12A	26200428	VirSorter
868191	Escherichia coli DEC12A	26200428	VirSorter
868191	Escherichia coli DEC12A	26200428	VirSorter
868192	Escherichia coli DEC12B	26200428	VirSorter
868192	Escherichia coli DEC12B	26200428	VirSorter
868192	Escherichia coli DEC12B	26200428	VirSorter
868192	Escherichia coli DEC12B	26200428	VirSorter
868192	Escherichia coli DEC12B	26200428	VirSorter
868192	Escherichia coli DEC12B	26200428	VirSorter
868192	Escherichia coli DEC12B	26200428	VirSorter
868192	Escherichia coli DEC12B	26200428	VirSorter
868192	Escherichia coli DEC12B	26200428	VirSorter
868192	Escherichia coli DEC12B	26200428	VirSorter
868193	Escherichia coli DEC12C	26200428	VirSorter
868193	Escherichia coli DEC12C	26200428	VirSorter
868193	Escherichia coli DEC12C	26200428	VirSorter
868193	Escherichia coli DEC12C	26200428	VirSorter
868193	Escherichia coli DEC12C	26200428	VirSorter
868193	Escherichia coli DEC12C	26200428	VirSorter
868194	Escherichia coli DEC12D	26200428	VirSorter
868194	Escherichia coli DEC12D	26200428	VirSorter
868194	Escherichia coli DEC12D	26200428	VirSorter
868194	Escherichia coli DEC12D	26200428	VirSorter
868194	Escherichia coli DEC12D	26200428	VirSorter
868194	Escherichia coli DEC12D	26200428	VirSorter
868194	Escherichia coli DEC12D	26200428	VirSorter
868195	Escherichia coli DEC12E	26200428	VirSorter
868195	Escherichia coli DEC12E	26200428	VirSorter
868195	Escherichia coli DEC12E	26200428	VirSorter
868195	Escherichia coli DEC12E	26200428	VirSorter
868195	Escherichia coli DEC12E	26200428	VirSorter
868195	Escherichia coli DEC12E	26200428	VirSorter
868195	Escherichia coli DEC12E	26200428	VirSorter
868195	Escherichia coli DEC12E	26200428	VirSorter
868196	Escherichia coli DEC13A	26200428	VirSorter
868196	Escherichia coli DEC13A	26200428	VirSorter
868196	Escherichia coli DEC13A	26200428	VirSorter
868196	Escherichia coli DEC13A	26200428	VirSorter
868197	Escherichia coli DEC13B	26200428	VirSorter
868197	Escherichia coli DEC13B	26200428	VirSorter
868198	Escherichia coli DEC13C	26200428	VirSorter
868198	Escherichia coli DEC13C	26200428	VirSorter
868198	Escherichia coli DEC13C	26200428	VirSorter
868198	Escherichia coli DEC13C	26200428	VirSorter
868198	Escherichia coli DEC13C	26200428	VirSorter
868198	Escherichia coli DEC13C	26200428	VirSorter
868198	Escherichia coli DEC13C	26200428	VirSorter
868199	Escherichia coli DEC13D	26200428	VirSorter
868199	Escherichia coli DEC13D	26200428	VirSorter
868199	Escherichia coli DEC13D	26200428	VirSorter
868200	Escherichia coli DEC13E	26200428	VirSorter
868200	Escherichia coli DEC13E	26200428	VirSorter
868200	Escherichia coli DEC13E	26200428	VirSorter
868202	Escherichia coli DEC14B	26200428	VirSorter
868202	Escherichia coli DEC14B	26200428	VirSorter
868202	Escherichia coli DEC14B	26200428	VirSorter
868202	Escherichia coli DEC14B	26200428	VirSorter
868203	Escherichia coli DEC14C	26200428	VirSorter
868203	Escherichia coli DEC14C	26200428	VirSorter
868203	Escherichia coli DEC14C	26200428	VirSorter
868203	Escherichia coli DEC14C	26200428	VirSorter
868203	Escherichia coli DEC14C	26200428	VirSorter
868203	Escherichia coli DEC14C	26200428	VirSorter
868204	Escherichia coli DEC14D	26200428	VirSorter
868204	Escherichia coli DEC14D	26200428	VirSorter
868204	Escherichia coli DEC14D	26200428	VirSorter
868206	Escherichia coli DEC15A	26200428	VirSorter
868206	Escherichia coli DEC15A	26200428	VirSorter
868206	Escherichia coli DEC15A	26200428	VirSorter
868207	Escherichia coli DEC15B	26200428	VirSorter
868208	Escherichia coli DEC15C	26200428	VirSorter
868209	Escherichia coli DEC15D	26200428	VirSorter
868209	Escherichia coli DEC15D	26200428	VirSorter
868209	Escherichia coli DEC15D	26200428	VirSorter
868209	Escherichia coli DEC15D	26200428	VirSorter
868209	Escherichia coli DEC15D	26200428	VirSorter
868210	Escherichia coli DEC15E	26200428	VirSorter
868210	Escherichia coli DEC15E	26200428	VirSorter
868210	Escherichia coli DEC15E	26200428	VirSorter
868133	Escherichia coli DEC1A	26200428	VirSorter
868133	Escherichia coli DEC1A	26200428	VirSorter
868133	Escherichia coli DEC1A	26200428	VirSorter
868133	Escherichia coli DEC1A	26200428	VirSorter
868133	Escherichia coli DEC1A	26200428	VirSorter
868133	Escherichia coli DEC1A	26200428	VirSorter
868133	Escherichia coli DEC1A	26200428	VirSorter
868134	Escherichia coli DEC1B	26200428	VirSorter
868134	Escherichia coli DEC1B	26200428	VirSorter
868134	Escherichia coli DEC1B	26200428	VirSorter
868134	Escherichia coli DEC1B	26200428	VirSorter
868135	Escherichia coli DEC1C	26200428	VirSorter
868135	Escherichia coli DEC1C	26200428	VirSorter
868135	Escherichia coli DEC1C	26200428	VirSorter
868135	Escherichia coli DEC1C	26200428	VirSorter
868135	Escherichia coli DEC1C	26200428	VirSorter
868135	Escherichia coli DEC1C	26200428	VirSorter
868136	Escherichia coli DEC1D	26200428	VirSorter
868136	Escherichia coli DEC1D	26200428	VirSorter
868136	Escherichia coli DEC1D	26200428	VirSorter
868136	Escherichia coli DEC1D	26200428	VirSorter
868136	Escherichia coli DEC1D	26200428	VirSorter
868137	Escherichia coli DEC1E	26200428	VirSorter
868137	Escherichia coli DEC1E	26200428	VirSorter
868137	Escherichia coli DEC1E	26200428	VirSorter
868137	Escherichia coli DEC1E	26200428	VirSorter
868137	Escherichia coli DEC1E	26200428	VirSorter
868138	Escherichia coli DEC2A	26200428	VirSorter
868138	Escherichia coli DEC2A	26200428	VirSorter
868138	Escherichia coli DEC2A	26200428	VirSorter
868138	Escherichia coli DEC2A	26200428	VirSorter
868138	Escherichia coli DEC2A	26200428	VirSorter
868138	Escherichia coli DEC2A	26200428	VirSorter
868139	Escherichia coli DEC2B	26200428	VirSorter
868139	Escherichia coli DEC2B	26200428	VirSorter
868139	Escherichia coli DEC2B	26200428	VirSorter
868140	Escherichia coli DEC2C	26200428	VirSorter
868140	Escherichia coli DEC2C	26200428	VirSorter
868140	Escherichia coli DEC2C	26200428	VirSorter
868140	Escherichia coli DEC2C	26200428	VirSorter
868140	Escherichia coli DEC2C	26200428	VirSorter
868140	Escherichia coli DEC2C	26200428	VirSorter
868140	Escherichia coli DEC2C	26200428	VirSorter
868140	Escherichia coli DEC2C	26200428	VirSorter
868141	Escherichia coli DEC2D	26200428	VirSorter
868141	Escherichia coli DEC2D	26200428	VirSorter
868141	Escherichia coli DEC2D	26200428	VirSorter
868142	Escherichia coli DEC2E	26200428	VirSorter
868142	Escherichia coli DEC2E	26200428	VirSorter
868142	Escherichia coli DEC2E	26200428	VirSorter
868142	Escherichia coli DEC2E	26200428	VirSorter
868143	Escherichia coli DEC3A	26200428	VirSorter
868143	Escherichia coli DEC3A	26200428	VirSorter
868143	Escherichia coli DEC3A	26200428	VirSorter
868143	Escherichia coli DEC3A	26200428	VirSorter
868143	Escherichia coli DEC3A	26200428	VirSorter
868143	Escherichia coli DEC3A	26200428	VirSorter
868143	Escherichia coli DEC3A	26200428	VirSorter
868143	Escherichia coli DEC3A	26200428	VirSorter
868143	Escherichia coli DEC3A	26200428	VirSorter
868143	Escherichia coli DEC3A	26200428	VirSorter
868144	Escherichia coli DEC3B	26200428	VirSorter
868144	Escherichia coli DEC3B	26200428	VirSorter
868144	Escherichia coli DEC3B	26200428	VirSorter
868144	Escherichia coli DEC3B	26200428	VirSorter
868144	Escherichia coli DEC3B	26200428	VirSorter
868144	Escherichia coli DEC3B	26200428	VirSorter
868144	Escherichia coli DEC3B	26200428	VirSorter
868144	Escherichia coli DEC3B	26200428	VirSorter
868145	Escherichia coli DEC3C	26200428	VirSorter
868145	Escherichia coli DEC3C	26200428	VirSorter
868145	Escherichia coli DEC3C	26200428	VirSorter
868145	Escherichia coli DEC3C	26200428	VirSorter
868145	Escherichia coli DEC3C	26200428	VirSorter
868145	Escherichia coli DEC3C	26200428	VirSorter
868145	Escherichia coli DEC3C	26200428	VirSorter
868145	Escherichia coli DEC3C	26200428	VirSorter
868145	Escherichia coli DEC3C	26200428	VirSorter
868145	Escherichia coli DEC3C	26200428	VirSorter
868146	Escherichia coli DEC3D	26200428	VirSorter
868146	Escherichia coli DEC3D	26200428	VirSorter
868146	Escherichia coli DEC3D	26200428	VirSorter
868146	Escherichia coli DEC3D	26200428	VirSorter
868146	Escherichia coli DEC3D	26200428	VirSorter
868147	Escherichia coli DEC3E	26200428	VirSorter
868147	Escherichia coli DEC3E	26200428	VirSorter
868147	Escherichia coli DEC3E	26200428	VirSorter
868147	Escherichia coli DEC3E	26200428	VirSorter
868147	Escherichia coli DEC3E	26200428	VirSorter
868147	Escherichia coli DEC3E	26200428	VirSorter
868147	Escherichia coli DEC3E	26200428	VirSorter
868147	Escherichia coli DEC3E	26200428	VirSorter
868148	Escherichia coli DEC3F	26200428	VirSorter
868148	Escherichia coli DEC3F	26200428	VirSorter
868148	Escherichia coli DEC3F	26200428	VirSorter
868148	Escherichia coli DEC3F	26200428	VirSorter
868148	Escherichia coli DEC3F	26200428	VirSorter
868148	Escherichia coli DEC3F	26200428	VirSorter
868148	Escherichia coli DEC3F	26200428	VirSorter
868148	Escherichia coli DEC3F	26200428	VirSorter
868148	Escherichia coli DEC3F	26200428	VirSorter
868148	Escherichia coli DEC3F	26200428	VirSorter
868148	Escherichia coli DEC3F	26200428	VirSorter
868149	Escherichia coli DEC4A	26200428	VirSorter
868149	Escherichia coli DEC4A	26200428	VirSorter
868149	Escherichia coli DEC4A	26200428	VirSorter
868149	Escherichia coli DEC4A	26200428	VirSorter
868149	Escherichia coli DEC4A	26200428	VirSorter
868149	Escherichia coli DEC4A	26200428	VirSorter
868149	Escherichia coli DEC4A	26200428	VirSorter
868150	Escherichia coli DEC4B	26200428	VirSorter
868150	Escherichia coli DEC4B	26200428	VirSorter
868150	Escherichia coli DEC4B	26200428	VirSorter
868150	Escherichia coli DEC4B	26200428	VirSorter
868150	Escherichia coli DEC4B	26200428	VirSorter
868150	Escherichia coli DEC4B	26200428	VirSorter
868150	Escherichia coli DEC4B	26200428	VirSorter
868150	Escherichia coli DEC4B	26200428	VirSorter
868150	Escherichia coli DEC4B	26200428	VirSorter
868150	Escherichia coli DEC4B	26200428	VirSorter
868150	Escherichia coli DEC4B	26200428	VirSorter
868151	Escherichia coli DEC4C	26200428	VirSorter
868151	Escherichia coli DEC4C	26200428	VirSorter
868151	Escherichia coli DEC4C	26200428	VirSorter
868151	Escherichia coli DEC4C	26200428	VirSorter
868151	Escherichia coli DEC4C	26200428	VirSorter
868151	Escherichia coli DEC4C	26200428	VirSorter
868151	Escherichia coli DEC4C	26200428	VirSorter
868151	Escherichia coli DEC4C	26200428	VirSorter
868151	Escherichia coli DEC4C	26200428	VirSorter
868152	Escherichia coli DEC4D	26200428	VirSorter
868152	Escherichia coli DEC4D	26200428	VirSorter
868152	Escherichia coli DEC4D	26200428	VirSorter
868152	Escherichia coli DEC4D	26200428	VirSorter
868152	Escherichia coli DEC4D	26200428	VirSorter
868152	Escherichia coli DEC4D	26200428	VirSorter
868152	Escherichia coli DEC4D	26200428	VirSorter
868152	Escherichia coli DEC4D	26200428	VirSorter
868152	Escherichia coli DEC4D	26200428	VirSorter
868152	Escherichia coli DEC4D	26200428	VirSorter
868152	Escherichia coli DEC4D	26200428	VirSorter
868153	Escherichia coli DEC4E	26200428	VirSorter
868153	Escherichia coli DEC4E	26200428	VirSorter
868153	Escherichia coli DEC4E	26200428	VirSorter
868153	Escherichia coli DEC4E	26200428	VirSorter
868153	Escherichia coli DEC4E	26200428	VirSorter
868154	Escherichia coli DEC4F	26200428	VirSorter
868154	Escherichia coli DEC4F	26200428	VirSorter
868154	Escherichia coli DEC4F	26200428	VirSorter
868154	Escherichia coli DEC4F	26200428	VirSorter
868154	Escherichia coli DEC4F	26200428	VirSorter
868154	Escherichia coli DEC4F	26200428	VirSorter
868155	Escherichia coli DEC5A	26200428	VirSorter
868155	Escherichia coli DEC5A	26200428	VirSorter
868155	Escherichia coli DEC5A	26200428	VirSorter
868155	Escherichia coli DEC5A	26200428	VirSorter
868155	Escherichia coli DEC5A	26200428	VirSorter
868156	Escherichia coli DEC5B	26200428	VirSorter
868156	Escherichia coli DEC5B	26200428	VirSorter
868156	Escherichia coli DEC5B	26200428	VirSorter
868156	Escherichia coli DEC5B	26200428	VirSorter
868156	Escherichia coli DEC5B	26200428	VirSorter
868157	Escherichia coli DEC5C	26200428	VirSorter
868157	Escherichia coli DEC5C	26200428	VirSorter
868157	Escherichia coli DEC5C	26200428	VirSorter
868157	Escherichia coli DEC5C	26200428	VirSorter
868157	Escherichia coli DEC5C	26200428	VirSorter
868158	Escherichia coli DEC5D	26200428	VirSorter
868158	Escherichia coli DEC5D	26200428	VirSorter
868158	Escherichia coli DEC5D	26200428	VirSorter
868158	Escherichia coli DEC5D	26200428	VirSorter
868158	Escherichia coli DEC5D	26200428	VirSorter
868158	Escherichia coli DEC5D	26200428	VirSorter
868158	Escherichia coli DEC5D	26200428	VirSorter
868159	Escherichia coli DEC5E	26200428	VirSorter
868159	Escherichia coli DEC5E	26200428	VirSorter
868159	Escherichia coli DEC5E	26200428	VirSorter
868159	Escherichia coli DEC5E	26200428	VirSorter
868160	Escherichia coli DEC6A	26200428	VirSorter
868160	Escherichia coli DEC6A	26200428	VirSorter
868160	Escherichia coli DEC6A	26200428	VirSorter
868160	Escherichia coli DEC6A	26200428	VirSorter
868160	Escherichia coli DEC6A	26200428	VirSorter
868160	Escherichia coli DEC6A	26200428	VirSorter
868160	Escherichia coli DEC6A	26200428	VirSorter
868161	Escherichia coli DEC6B	26200428	VirSorter
868161	Escherichia coli DEC6B	26200428	VirSorter
868161	Escherichia coli DEC6B	26200428	VirSorter
868162	Escherichia coli DEC6C	26200428	VirSorter
868163	Escherichia coli DEC6D	26200428	VirSorter
868163	Escherichia coli DEC6D	26200428	VirSorter
868163	Escherichia coli DEC6D	26200428	VirSorter
868163	Escherichia coli DEC6D	26200428	VirSorter
868164	Escherichia coli DEC6E	26200428	VirSorter
868164	Escherichia coli DEC6E	26200428	VirSorter
868165	Escherichia coli DEC7A	26200428	VirSorter
868165	Escherichia coli DEC7A	26200428	VirSorter
868165	Escherichia coli DEC7A	26200428	VirSorter
868166	Escherichia coli DEC7B	26200428	VirSorter
868166	Escherichia coli DEC7B	26200428	VirSorter
868167	Escherichia coli DEC7C	26200428	VirSorter
868167	Escherichia coli DEC7C	26200428	VirSorter
868167	Escherichia coli DEC7C	26200428	VirSorter
868167	Escherichia coli DEC7C	26200428	VirSorter
868168	Escherichia coli DEC7D	26200428	VirSorter
868168	Escherichia coli DEC7D	26200428	VirSorter
868168	Escherichia coli DEC7D	26200428	VirSorter
868168	Escherichia coli DEC7D	26200428	VirSorter
868169	Escherichia coli DEC7E	26200428	VirSorter
868169	Escherichia coli DEC7E	26200428	VirSorter
868169	Escherichia coli DEC7E	26200428	VirSorter
868169	Escherichia coli DEC7E	26200428	VirSorter
868169	Escherichia coli DEC7E	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868170	Escherichia coli DEC8A	26200428	VirSorter
868171	Escherichia coli DEC8B	26200428	VirSorter
868171	Escherichia coli DEC8B	26200428	VirSorter
868171	Escherichia coli DEC8B	26200428	VirSorter
868171	Escherichia coli DEC8B	26200428	VirSorter
868171	Escherichia coli DEC8B	26200428	VirSorter
868171	Escherichia coli DEC8B	26200428	VirSorter
868171	Escherichia coli DEC8B	26200428	VirSorter
868171	Escherichia coli DEC8B	26200428	VirSorter
868171	Escherichia coli DEC8B	26200428	VirSorter
868172	Escherichia coli DEC8C	26200428	VirSorter
868172	Escherichia coli DEC8C	26200428	VirSorter
868172	Escherichia coli DEC8C	26200428	VirSorter
868172	Escherichia coli DEC8C	26200428	VirSorter
868172	Escherichia coli DEC8C	26200428	VirSorter
868172	Escherichia coli DEC8C	26200428	VirSorter
868172	Escherichia coli DEC8C	26200428	VirSorter
868172	Escherichia coli DEC8C	26200428	VirSorter
868172	Escherichia coli DEC8C	26200428	VirSorter
868172	Escherichia coli DEC8C	26200428	VirSorter
868172	Escherichia coli DEC8C	26200428	VirSorter
868172	Escherichia coli DEC8C	26200428	VirSorter
868173	Escherichia coli DEC8D	26200428	VirSorter
868173	Escherichia coli DEC8D	26200428	VirSorter
868173	Escherichia coli DEC8D	26200428	VirSorter
868173	Escherichia coli DEC8D	26200428	VirSorter
868173	Escherichia coli DEC8D	26200428	VirSorter
868174	Escherichia coli DEC8E	26200428	VirSorter
868174	Escherichia coli DEC8E	26200428	VirSorter
868174	Escherichia coli DEC8E	26200428	VirSorter
868174	Escherichia coli DEC8E	26200428	VirSorter
